"SSres","SStot","ll","R2","N","AIC"
1.07637341945575,12.3362434782609,-7.98364332333087,0.912747067504581,5,25.9672866466617
0.572661366325668,12.3362434782609,-4.24752600831332,0.953578950728816,13,34.4950520166267
1.04224881885328,12.3362434782609,-7.73053540108304,0.915513274305103,9,33.4610708021661
0.356784036330752,12.3362434782609,-2.64632741578039,0.971078388898575,25,55.2926548315608
