"SSres","SStot","ll","R2","N","AIC"
1.07881046077506,12.3362434782609,-8.00171927012213,0.912549516173529,8,32.0034385402443
0.536431576831485,12.3362434782609,-3.97880354474007,0.956515808254207,24,55.9576070894801
1.02499356620964,12.3362434782609,-7.60255027986885,0.916912018799248,16,47.2051005597377
0.389443607485821,12.3362434782609,-2.88856896734793,0.968430940247564,48,101.777137934696
