"Vmax.sd","Km.sd","m0.sd","f.sd","Yu.sd","fpr.sd","fps.sd","fds.sd"
0.0569377413707125,3.56041655517974,0.00250301083712633,2.19401045872797,0.1,0.274518247925826,0.0147019187727516,0.00169809867832137
0.0229475667585256,1.51174819128519,0.0025592451894334,2.82046027641043,0.1,0.214032751810908,0.0220434898769156,0.0020001566531713
0.0360436562730605,2.61236469412122,0.00266002618077939,3.38834175184245,0.1,0.266341389588559,0.0228974105151039,0.00104949782059658
