"R2","N","AIC","ll"
0.912476381449227,6,28.0168221947915,-8.00841109739574
0.959533950537614,16,39.4052870516165,-3.70264352580827
0.90848709539529,11,38.7468615426619,-8.37343077133096
0.972201482692579,31,67.0871286672581,-2.54356433362905
